8,-122.442915,37.753096,00:08:24,"3840 Market Street, San Francisco, CA 94131, USA"
8,-122.443211,37.751617,00:08:30,"Market Street, San Francisco, CA 94131, USA"
8,-122.443246,37.751496,00:08:36,"2 Cuesta Court, San Francisco, CA 94131, USA"
8,-122.443428,37.750733,00:08:42,"Market Street, San Francisco, CA 94114, USA"
8,-122.443536,37.750126,00:08:48,"977-999 Portola Drive, San Francisco, CA 94131, USA"
8,-122.443784,37.750103,00:08:54,"34 Portola Drive, San Francisco, CA 94131, USA"
8,-122.44401,37.75039,00:09:00,"982 Corbett Avenue, San Francisco, CA 94131, USA"
8,-122.444013,37.750448,00:09:06,"976-982 Corbett Avenue, San Francisco, CA 94131, USA"
8,-122.44404,37.750536,00:09:12,"959-963 Corbett Avenue, San Francisco, CA 94131, USA"
8,-122.444141,37.750493,00:09:18,"2 Portola Drive, San Francisco, CA 94131, USA"
9,-122.402808,37.790859,00:00:00,"1-99 Trinity Place, San Francisco, CA 94104, USA"
9,-122.402768,37.790864,00:00:06,"2-98 Trinity Place, San Francisco, CA 94104, USA"
9,-122.402539,37.790995,00:00:42,"300-338 Bush Street, San Francisco, CA 94104, USA"
9,-122.402172,37.791148,00:00:48,"216 Montgomery Street, San Francisco, CA 94104, USA"
9,-122.401312,37.791385,00:00:54,"220 Bush Street, San Francisco, CA 94104, USA"
9,-122.400776,37.791405,00:01:00,"555 Montgomery Street #1400, San Francisco, CA 94111, USA"
9,-122.400528,37.791288,00:01:06,"144-198 Bush Street, San Francisco, CA 94104, USA"
9,-122.400441,37.791113,00:01:12,"145-199 Bush Street, San Francisco, CA 94104, USA"
9,-122.400395,37.791027,00:01:18,"145-199 Bush Street, San Francisco, CA 94104, USA"
9,-122.400311,37.791094,00:01:30,"145-199 Bush Street, San Francisco, CA 94104, USA"
9,-122.400183,37.791211,00:01:48,"145-199 Bush Street, San Francisco, CA 94104, USA"
9,-122.399334,37.79106,00:01:54,"11-99 Bush Street, San Francisco, CA 94104, USA"
9,-122.398718,37.790538,00:02:00,"36 Stevenson Street, San Francisco, CA 94103, USA"
9,-122.398086,37.790095,00:02:06,"58-62 1st Street, San Francisco, CA 94105, USA"
9,-122.39736,37.789644,00:02:12,"101-131 1st Street, San Francisco, CA 94105, USA"
9,-122.396844,37.789254,00:02:18,"133-163 1st Street, San Francisco, CA 94105, USA"
9,-122.396397,37.788855,00:02:24,"165-199 1st Street, San Francisco, CA 94105, USA"
9,-122.395963,37.788483,00:02:30,"1 Embarcadero Center #522, San Francisco, CA 94111, USA"
9,-122.395365,37.788015,00:02:36,"234 1st Street, San Francisco, CA 94105, USA"
9,-122.394735,37.787558,00:02:42,"253-299 1st Street, San Francisco, CA 94105, USA"
9,-122.394323,37.787472,00:02:48,"422-498 Folsom Street, San Francisco, CA 94105, USA"
9,-122.394025,37.78763,00:02:54,"443 Folsom Street, San Francisco, CA 94105, USA"
9,-122.393987,37.787767,00:03:00,"400-420 Folsom Street, San Francisco, CA 94105, USA"
9,-122.394452,37.787486,00:03:06,"422-498 Folsom Street, San Francisco, CA 94105, USA"
9,-122.395043,37.786977,00:03:12,"522-528 Folsom Street, San Francisco, CA 94105, USA"
9,-122.395552,37.786583,00:03:18,"528-530 Folsom Street, San Francisco, CA 94105, USA"
9,-122.39561,37.78654,00:03:24,"528-530 Folsom Street, San Francisco, CA 94105, USA"
9,-122.395659,37.786516,00:03:30,"528-530 Folsom Street, San Francisco, CA 94105, USA"
9,-122.395707,37.786378,00:03:36,"528-530 Folsom Street, San Francisco, CA 94105, USA"
9,-122.395362,37.786044,00:03:42,"17 Essex Street, San Francisco, CA 94105, USA"
9,-122.394715,37.785598,00:03:48,"17 Essex Street, San Francisco, CA 94105, USA"
9,-122.394361,37.785321,00:03:54,"36-48 Essex Street, San Francisco, CA 94105, USA"
9,-122.394236,37.785207,00:04:00,"36-48 Essex Street, San Francisco, CA 94105, USA"
9,-122.394062,37.785751,00:04:06,"8100 Lansing Street, San Francisco, CA 94107, USA"
9,-122.393881,37.785996,00:04:12,"45 Lansing Street, San Francisco, CA 94105, USA"
9,-122.39383,37.786092,00:04:18,"45 Lansing Street, San Francisco, CA 94105, USA"
9,-122.393899,37.785998,00:04:24,"45 Lansing Street, San Francisco, CA 94105, USA"
